,Time,Longitude,Latitude,Altitude,xTEME,yTEME,zTEME,xJ2000,yJ2000,zJ2000,xSunVect,ySunVect,zSunVect,xMoonVect,yMoonVect,zMoonVect,visFlag_Sun,visEl_Sun,visFlag_Moon,visEl_Moon,hMaxi,zMaxi,hMaxiFlag,zMaxiFlag,COR,gsElev_Lithuania,gsAzim_Lithuania,gsFlag_Lithuania,gsElev_Los Angeles,gsAzim_Los Angeles,gsFlag_Los Angeles,visFlag_Sco X-1,visEl_Sco X-1,angDistEarth_Sco X-1,angDistMoon_Sco X-1,angDistSun_Sco X-1,angDistFlagMoon_Sco X-1,angDistFlagSun_Sco X-1,angDistFlagEarth_Sco X-1,xTargVec_Sco X-1,yTargVec_Sco X-1,zTargVec_Sco X-1,obsFlag_Sco X-1,visFlag_Crab ,visEl_Crab ,angDistEarth_Crab ,angDistMoon_Crab ,angDistSun_Crab ,angDistFlagMoon_Crab ,angDistFlagSun_Crab ,angDistFlagEarth_Crab ,xTargVec_Crab ,yTargVec_Crab ,zTargVec_Crab ,obsFlag_Crab ,visFlag_Cyg X-1,visEl_Cyg X-1,angDistEarth_Cyg X-1,angDistMoon_Cyg X-1,angDistSun_Cyg X-1,angDistFlagMoon_Cyg X-1,angDistFlagSun_Cyg X-1,angDistFlagEarth_Cyg X-1,xTargVec_Cyg X-1,yTargVec_Cyg X-1,zTargVec_Cyg X-1,obsFlag_Cyg X-1,visFlag_Cir X-1,visEl_Cir X-1,angDistEarth_Cir X-1,angDistMoon_Cir X-1,angDistSun_Cir X-1,angDistFlagMoon_Cir X-1,angDistFlagSun_Cir X-1,angDistFlagEarth_Cir X-1,xTargVec_Cir X-1,yTargVec_Cir X-1,zTargVec_Cir X-1,obsFlag_Cir X-1,visFlag_Cen X-3,visEl_Cen X-3,angDistEarth_Cen X-3,angDistMoon_Cen X-3,angDistSun_Cen X-3,angDistFlagMoon_Cen X-3,angDistFlagSun_Cen X-3,angDistFlagEarth_Cen X-3,xTargVec_Cen X-3,yTargVec_Cen X-3,zTargVec_Cen X-3,obsFlag_Cen X-3,visFlag_Her X-1,visEl_Her X-1,angDistEarth_Her X-1,angDistMoon_Her X-1,angDistSun_Her X-1,angDistFlagMoon_Her X-1,angDistFlagSun_Her X-1,angDistFlagEarth_Her X-1,xTargVec_Her X-1,yTargVec_Her X-1,zTargVec_Her X-1,obsFlag_Her X-1,visFlag_Galactic Center,visEl_Galactic Center,angDistEarth_Galactic Center,angDistMoon_Galactic Center,angDistSun_Galactic Center,angDistFlagMoon_Galactic Center,angDistFlagSun_Galactic Center,angDistFlagEarth_Galactic Center,xTargVec_Galactic Center,yTargVec_Galactic Center,zTargVec_Galactic Center,obsFlag_Galactic Center,Orbit
22,2023-11-01 20:34:00,-68.50643382891757,78.50278433762954,520.4794739643829,259.99371385510324,-1354.4114385924172,6738.400068613848,268.2694263669459,-1355.5450825662192,6737.847699295649,-0.7754456420706874,-0.5793165764112138,-0.2511500756296314,0.00872033751560658,0.8812629799643752,0.472545781758681,0.0,0.6801687498063755,0.0,0.2235707140671246,100000.0,100000.0,1.0,1.0,0.110735363426251,-13.715042995857191,340.969014652403,False,-20.61459588935609,11.646576231064131,False,0.0,0.2781680770010404,1.462573508711298,2.6904293650530753,0.4755273892063298,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,0.5771679643144869,1.7615733960247446,0.14156466292287104,2.3569308042478347,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,1.190880681690751,2.3752861134010086,1.9286434357199917,1.61685810227122,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,1.0,-0.4686574243083319,0.7157480074019258,2.4449952168974765,0.7647687177081668,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,1.0,-0.708283645450323,0.47612178625993473,1.9211793650370592,0.9932139084622482,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,0.0,1.1801970882384234,2.364602519948681,2.0054820482577433,1.0707391971158122,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,0.07632255112385167,1.2607279828341094,3.093277975541536,0.8368151799319474,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
23,2023-11-01 20:41:00,-99.99771808829196,54.034656535663515,518.0911514375251,-1312.574065173555,-3840.2443657874837,5558.337169370583,-1320.2353705710632,-3833.001694727792,5561.521024744634,-0.7753920563199459,-0.5793769509729904,-0.2511762482345153,0.007634882502037175,0.881251029457638,0.47258685090577107,0.0,0.2772790912911196,0.0,0.6596593834996514,100000.0,100000.0,1.0,1.0,0.395740767348377,-28.298396645481617,327.22429580099265,False,-3.417807475110489,27.218924154006913,False,0.0,0.7414562055100904,1.9243751574083188,2.6894179545047567,0.4754445655718324,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,0.15583766516078756,1.338756617059016,0.1423224869065573,2.357015622784656,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,1.2892149977214962,2.4721339496197245,1.929076743839187,1.6168086157946226,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,2.0,-0.0024417404879475413,1.1804772114102808,2.4444539088113557,0.7647275228789892,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,2.0,-0.32948962154603467,0.8534293303521937,1.9206597481337504,0.9932235618586893,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,0.0,1.6318588201644697,2.814777772062698,2.0051839594406986,1.0707157275009411,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,0.4928371089390875,1.6757560608373159,3.092256619593375,0.8367310563030298,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
24,2023-11-01 20:48:00,-108.1907057072626,27.834495465657096,515.9565295993793,-2607.927213750296,-5515.035350981532,3201.207777426396,-2629.9148193242445,-5500.946109139992,3207.455443278358,-0.7753384648333367,-0.5794373215315479,-0.25120241910903335,0.0065495714175933546,0.8812380410855138,0.4726273564426967,1.0,-0.11718849271440157,0.0,1.087111003736871,1.1964752213084355,0.37206311280991716,0.0,0.0,6.83615450071473,-42.341064799695715,320.10205690882833,False,13.249217218350992,123.00866357069717,True,0.0,1.2039297168212513,2.384297887286428,2.6884063639173825,0.4753617423676351,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,2.0,-0.25358606698951136,0.9267821034756654,0.14308440807246772,2.3571004415543104,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,1.140491802773664,2.3208599732388406,1.9295096196477841,1.6167591289628052,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,0.0,0.46434016578623494,1.6447083362514117,2.443911618390898,0.764686333666138,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,0.09931097501018749,1.2796791454753642,1.9201398722635468,0.9932332199103213,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,0.0,1.7620748234333377,2.9424429938985144,2.004885406850054,1.0706922614581589,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,0.9048772108180856,2.0852453812832623,3.0912326922041107,0.8366469325476799,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
25,2023-11-01 20:55:00,-113.729706451348,1.3895465597993568,519.21954223785,-3352.6634000434146,-6025.391518209843,166.22425589280476,-3384.3394009420153,-6007.430454781524,174.21665619906355,-0.7752848676113505,-0.5794976880862437,-0.25122858825290845,0.0054644052526921375,0.8812240152987815,0.472667298568377,1.0,-0.4674572520218454,0.0,1.466527806622054,0.2472511427153395,0.41218303190269034,0.0,0.0,18.0406059496134,-56.089811844972175,313.97151594905097,False,-10.365832600586657,171.67209438644355,False,0.0,1.6563571992153745,2.833957295614827,2.687394595317075,0.4752789195943286,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,2.0,-0.6105145646045288,0.5670855317949238,0.14385035806710839,2.357185260556554,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,0.8437228706017745,2.021322967001227,1.929942062809277,1.616709641776144,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,0.0,0.9305188706883085,2.108118967087761,2.4433683484693045,0.764645150070743,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,0.5370486429375221,1.7146487393369747,1.9196197380876474,0.9932428826169986,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,0.0,1.3311325850677644,2.508732681467217,2.0045863911539716,1.0706687989878612,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,1.2796147183761788,2.4572148147756314,3.090206356517156,0.8365628086661738,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
26,2023-11-01 21:02:00,-119.17066057073332,-25.012581894697643,529.5061257920805,-3390.9079395198287,-5265.955422623753,-2904.2209755012436,-3425.5979331536414,-5247.907400288893,-2896.1680452020055,-0.7752312646546022,-0.5795580506362964,-0.2512547556658026,0.004379385308732844,0.8812089525527206,0.4727066774705587,1.0,-0.660388871423313,0.0,1.5915315410119981,0.48627175021886637,0.39965029962357307,0.0,0.0,13.6796644438127,-69.46464144195949,304.46749705169714,False,-26.26357456888805,181.00689265667967,False,0.0,1.758466676472385,2.933802904006301,2.6863826510003275,0.47519609725269557,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,2.0,-0.7445336188195513,0.4308026087143646,0.14462026943176481,2.357270079790947,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,0.4936951418267088,1.6690313693606247,1.930374072862891,1.6166601542351295,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,0.0,1.3951669226393681,2.570503150173284,2.442824102030253,0.7646039720940302,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,0.969160300625683,2.144496528159599,1.919099346415606,0.9932525499785535,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,0.0,0.8770226392519875,2.0523588667859034,2.0042869131062044,1.0706453400904956,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,1.501735117104273,2.677071344638189,3.0891777635158335,0.8364786846589818,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
27,2023-11-01 21:09:00,-126.77146738231491,-51.111801527278914,542.7113816415631,-2717.2602422576756,-3400.8420810218818,-5363.792495741911,-2747.6779836534083,-3386.4960870114764,-5357.369688555039,-0.7751776559630258,-0.5796184091816913,-0.2512809213477108,0.003294512781984702,0.8811928533022362,0.472745493341389,1.0,-0.5303082421045259,0.0,1.3033879705537024,159.78416238160565,1.5515031744490466,1.0,0.0,3.4951495451636,-81.1280561501821,271.6155633906672,False,-40.71021803742713,185.40825609357765,False,0.0,1.3222774191157411,2.4961985645344975,2.6853705331464095,0.47511327534246556,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,2.0,-0.5030523715796215,0.6708687738391349,0.14539407588340564,2.357354899258128,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,0.13465088748685683,1.3085720329056132,1.9308056493895978,1.616610666339624,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,0.0,1.8572093940537646,3.031130539472521,2.442278882000051,0.7645627997367008,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,1.3718471537816301,2.5457682992003865,1.9185786980060302,0.993262221994941,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,0.0,0.42045659868336016,1.5943777441021165,2.0039869734316875,1.0706218847662132,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,1.368329171549335,2.5422503169680915,3.0881470527608306,0.836394560525505,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
28,2023-11-01 21:16:00,-150.7024001529795,-75.92300634304331,551.522389214574,-1475.581016573147,-824.6450593370056,-6699.5866421365145,-1495.361241666865,-816.9999805269543,-6696.13663255201,-0.7751240415371116,-0.5796787637217865,-0.25130708529835616,0.0022097888665293616,0.8811757180030466,0.47278374637351983,1.0,-0.2003986087852183,0.0,0.8979050443092689,100000.0,100000.0,1.0,1.0,0.105044337297812,-79.1351711032604,182.7381861893882,False,-54.72603111794771,188.16067423375623,False,0.0,0.867104576726244,2.0404677883027738,2.684358243913528,0.4750304538642298,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,2.0,-0.11977695521306586,1.053586256363464,0.14617171223138595,2.357439718957853,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,2.0,-0.1993231757059606,0.9740400358705692,1.9312367919710594,1.6165611780900033,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,False,0.0,1.6162465464620093,2.789609758038539,2.441732691298976,0.7645216329998852,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,1.6182853300519158,2.7916485416284456,1.9180577936158536,0.9932718986660158,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,2.0,-0.03642106831072134,1.1369421432658084,2.0036865728548543,1.070598433015409,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,False,0.0,1.0222692138372969,2.1956324254138266,3.0871143535000867,0.8363104362660191,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,2.0
29,2023-11-01 21:23:00,86.15009291586598,-73.91690716133536,550.5803053118359,73.67937639778502,1923.5450213209829,-6635.405060380989,68.66830696937919,1922.895697290936,-6635.647011464223,-0.7750704213772415,-0.5797391142560636,-0.25133324751751446,0.0011252147559127205,0.8811575471116807,0.4728214367600937,0.0,0.18682754864115947,0.0,0.4696365616635523,100000.0,100000.0,1.0,1.0,0.106936283385911,-66.7369435731161,159.83984751794634,False,-68.57714225279236,190.01805032186593,False,0.0,0.40926094650048817,1.5828184710494586,2.6833457854405616,0.47494763281841085,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,0.29450372765292987,1.4680612522019003,0.14695311436470423,2.3575245388900523,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,2.0,-0.446897896813763,0.7266596277352074,1.9316675001889265,1.6165116894865426,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,False,0.0,1.1555136113826607,2.329071135931631,2.44118553284213,0.76448047188463,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,1.4230034239537945,2.596560948502765,1.9175366340011748,0.9932815799916527,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,2.0,-0.4918139932594223,0.6817435312895481,2.0033857121000365,1.0705749848384287,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,False,0.0,0.6213535888734114,1.7949111134223819,3.0860797855797455,0.8362263118806288,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,3.0
30,2023-11-01 21:30:00,65.96217197722807,-48.822165961228,540.2630392834787,1607.461198458348,4270.534885255719,-5184.19899075152,1618.2715092796964,4261.727277233284,-5188.082197338096,-0.7750167954836185,-0.5797994607842044,-0.2513594080050493,4.0791642407780464e-05,0.8811383410854825,0.47285856469473614,0.0,0.5859791124601281,0.0,0.038154144689352076,2649.7798243159996,46.33255381969121,1.0,1.0,1.08366934258938,-53.177177118293365,152.84977263861524,False,-82.37283458061304,190.90617552239235,False,1.0,-0.04969425184122156,1.124781983163609,2.682333159846596,0.4748648122051556,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,0.7126310588055977,1.8871072938104283,0.14773821924055971,2.357609359054937,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,1.0,-0.4934871256279091,0.6809891093769215,1.932097773625164,1.6164622005293523,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,False,0.0,0.6935670508077574,1.868043285812588,2.4406374095390184,0.7644393163918441,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,1.0301680659272843,2.204644300932115,1.9170152199168724,0.9932912659717574,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,1.0,-0.9318385418990488,0.2426376931057818,2.0030843918912957,1.0705515402355412,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,False,0.0,0.2080446061844774,1.382520841189308,3.08504346026099,0.8361421873691571,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,3.0
31,2023-11-01 21:37:00,58.728744741704254,-22.669433486552382,526.4768552901454,2804.757696732647,5723.8704279294625,-2645.8915028461415,2829.1324226118227,5708.748261307852,-2652.6031297617164,-0.774963163856877,-0.5798598033054061,-0.25138556676061363,-0.0010434790759481821,0.8811181003865628,0.4728951303646433,0.0,0.9729971477887804,2.0,-0.3817614388824667,0.48823263840062037,0.2967831992025343,0.0,0.0,9.08908605112855,-39.17910738421431,149.00806826782048,False,-83.8243486514662,13.698414641262211,False,1.0,-0.508289514912283,0.6678757844639367,2.681320369424543,0.4747819920252767,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,1.1157325302401044,2.291897829616324,0.1485269647211711,2.3576941794520376,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,1.0,-0.3049562437624418,0.8712090556137779,1.9325276117799945,1.616412711218941,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,False,0.0,0.23005778529444032,1.40622308467066,2.440088324398492,0.764398166522768,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,0.0,0.6010866268784656,1.7772519262546853,1.916493552216265,0.9933009566061587,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,1.0,-0.8995908509222761,0.2765744484539437,2.002782613010071,1.0705280992072035,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,False,1.0,-0.19739548569523502,0.9787698136809847,3.084005481154436,0.8360580627321053,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,False,3.0
32,2023-11-01 21:44:00,53.344023086445425,3.7618204941383273,516.5744050057076,3412.4077052817343,5974.037663370608,449.5595667392961,3445.2254907056818,5955.780107155044,441.4304959094117,-0.7749095264970762,-0.579920141819513,-0.25141172378414084,-0.002127596625484649,0.8810968254661203,0.4729311339784308,0.0,1.3035975871469545,2.0,-0.7374240578192413,0.20600671298881723,0.18399797462556655,0.0,0.0,19.1610766208505,-24.573827756649546,145.29696165511385,False,-69.97808902512499,13.50133859196025,False,1.0,-0.9525151247044769,0.22603855539280515,2.680307415865901,0.47469917227869957,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,1.450046686397,2.628600366494282,0.1493192901658261,2.3577790000817935,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,0.00757472721538921,1.1861284073126712,1.9329570144009531,1.616363221555286,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,1.0,-0.23512630987027638,0.9434273702270056,2.4395382801081062,0.764357022278201,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,0.0,0.16415582860679656,1.3427095087040786,1.9159716314516162,0.9933106518947891,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,True,1.0,-0.45740435552471137,0.7211493245725706,2.002480376064076,1.070504661753621,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,False,1.0,-0.5559472665768107,0.6226064135204713,3.0829659440886483,0.8359739379690714,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,False,3.0
33,2023-11-01 21:51:00,47.707596093854214,30.21328435103838,514.2235571933943,3300.102707171546,4963.874152272207,3449.5941961818253,3334.438744466493,4946.333190909123,3441.762762496073,-0.774855883404706,-0.5799804763258846,-0.2514378790753546,-0.0032115596102718033,0.8810745167876753,0.47296657572415635,0.0,1.4399295588395582,2.0,-0.7718602528297944,0.28099178837711,0.20684790079258597,0.0,0.0,10.6308293478354,-8.049558467965156,137.50149048169712,False,-56.041611585903766,13.331046516583484,False,1.0,-0.8926410354114682,0.2886040729557992,2.6792943014253656,0.474616352966015,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,1.5066777815778003,2.687922889945068,0.15011513551132744,2.3578638209439635,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,0.36267137549911044,1.543916483866378,1.9333859809886207,1.6163137315387621,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,1.0,-0.7014922702963311,0.4797528380709364,2.4389872796654664,0.7643158836592723,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,1.0,-0.26691559629543005,0.9143295120718374,1.9154494584739812,0.9933203518375028,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,1.0,-0.001506358605311453,1.179738749761956,2.0021776818341888,1.0704812278751867,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,False,1.0,-0.7204410468368734,0.46080406153039416,3.081924938902559,0.8358898130803291,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,False,3.0
34,2023-11-01 21:58:00,38.96137859992511,56.378513882842014,517.2620354949395,2490.436816309872,2904.7866641969504,5718.623610900348,2519.0307559854173,2891.6688944120256,5712.744719662765,-0.7748022345800418,-0.5800408068241222,-0.2514640326340832,-0.004295366843368057,0.8810511748117887,0.4730014557973874,0.0,1.2527893100908405,2.0,-0.4401668018008935,100000.0,100000.0,1.0,1.0,1.44917300593323,19.6462342670772,72.11014354488623,True,-41.931038845339394,12.427383780786327,False,1.0,-0.44529175510696806,0.7382148998660526,2.678281028144681,0.4745335340874817,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,1.2145427958218482,2.398049450794869,0.15091444186294634,2.3579486420386453,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,0.7211823490776381,1.9046890040506588,1.9338145111263019,1.6162642411695467,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,1.0,-1.161844595415545,0.021662059557475716,2.438435325957392,0.7642747506669468,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,1.0,-0.6595547421451623,0.5239519128278584,1.9149270340332678,0.993330056434193,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,0.0,0.45733163031513757,1.6408382852881582,2.0018745310432697,1.0704577975722018,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,1.0,-0.5226090608593138,0.6608975941137069,3.080882549191553,0.8358056880658159,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,False,3.0
35,2023-11-01 22:05:00,-0.827436350975215,80.20093903900035,520.3161965182408,1154.5547699435936,231.91084236390546,6776.123363363885,1171.357344997064,225.98787451751065,6773.439206099929,-0.774748580023376,-0.580101133313808,-0.2514901844601459,-0.005379017139987501,0.8810267999997858,0.47303577439422595,0.0,0.9028170141225613,2.0,-0.023836767171736994,100000.0,100000.0,1.0,1.0,0.114246982055865,-6.138266430725619,350.43158374454913,False,-27.413929734274085,9.985997538649697,False,0.0,0.014175393885582421,1.198722062736671,2.677267598045973,0.47445071564338565,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,0.8163281623058476,2.000874831156936,0.1517171513312532,2.35803346336591,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,1.0462205965844664,2.230767265435555,1.9342426043979355,1.6162147504478317,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,1.0,-0.734305614099772,0.4502410547513166,2.4378824218645896,0.7642336233022031,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,1.0,-0.8301359075286987,0.35441076132238997,1.9144043588777713,0.9933397656847501,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,0.0,0.9175424818618627,2.1020891507129513,2.0015709244136097,1.0704343708449724,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,1.0,-0.15539118150784792,1.0291554873432407,3.0798388529954064,0.8357215629254954,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,False,3.0
36,2023-11-01 22:12:00,-113.62932260609135,68.57915395484983,519.7630450490278,-425.1470403906995,-2489.9709174279437,6398.846320307652,-423.69310602223663,-2487.4483875684978,6399.923755434039,-0.7746949197351104,-0.5801614557944006,-0.25151633455331,-0.0064625093158479615,0.8810013928138047,0.47306953171122607,0.0,0.5091034388206062,0.0,0.41035760223001416,100000.0,100000.0,1.0,1.0,0.110426647809961,-23.074480845457284,342.5214267833449,False,-11.582932875155574,2.9600582099052004,False,0.0,0.47676869514734954,1.6607101154271586,2.6762540131335038,0.4743678976341819,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,0.0,0.3960894434165019,1.580030863696311,0.1525232070175817,2.3581182849256552,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,1.2631106407916528,2.447052061071462,1.934670260387469,1.6161652593739115,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,2.0,-0.2688838780723055,0.9150575422075036,2.43732857026245,0.7641925015661031,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,False,2.0,-0.5585778596673898,0.6253635606124193,1.9138814337549466,0.993349479589044,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,0.0,1.3763833571725286,2.5603247774523377,2.001266862667424,1.0704109476938544,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,0.2543345390398051,1.4382759593196142,3.0787939232441466,0.8356374376595035,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,3.0
37,2023-11-01 22:19:00,-127.9231540591354,42.84925889185925,516.8394979499735,-1915.0649876081618,-4686.059445796748,4666.726022133798,-1929.2750926262559,-4675.6242437373685,4671.337530188134,-0.774641253715716,-0.5802217742652821,-0.2515424829133078,-0.007545842188041176,0.8809749537167679,0.4731027279454345,0.0,0.11013795851248553,0.0,0.8449642502721508,444.828658015264,2.7409143689651945,1.0,0.0,2.86529408674974,-37.829344901758766,340.3878474588385,False,11.24611062622186,322.0457698772452,True,0.0,0.9401890742912984,2.122088891765819,2.6752402753930475,0.4742850800604314,True,False,False,-0.4072874092357702,-0.8726021494535285,-0.2695968379768136,False,2.0,-0.02282191614126372,1.159077901333257,0.15333255300126314,2.3582031067176707,False,True,False,0.1028056490018163,0.9213716554427069,0.3748403274463423,False,0.0,1.2530806157193586,2.4349804331938794,1.9350974786791904,1.6161157679481424,True,True,False,0.4035104532247952,-0.7105474617427943,0.5764560857074827,True,0.0,0.19772364931341913,1.37962346678794,2.4367737740206015,0.7641513854597622,True,True,False,-0.3472776558916579,-0.4163844002661017,-0.8402513082009656,True,2.0,-0.1483722074963434,1.0335276099781774,1.9133582594110006,0.9933591981469324,True,True,False,-0.48354546043372104,0.08254536769324598,-0.8714184126849326,False,0.0,1.8007608883285668,2.9826607058030876,2.000962346526586,1.070387528119232,True,True,False,-0.2185602446617059,-0.7858830405352981,0.5784628475990573,True,0.0,0.6717273115096056,1.8536271289841264,3.077747828160355,0.8355533122680834,True,True,False,-0.05466067680153435,-0.8728581697676963,-0.48490290356048166,True,3.0
